kode_kab,kode_instansi,unit_kerja,email,telp
3317,1031861,PUSKESMAS REMBANG II,rembangii@gmail.com,081214532053
3317,1031862,PUSKESMAS PANCUR,pancur@gmail.com,081286695726
3317,1031863,PUSKESMAS KRAGAN I,kragani@gmail.com,081294255955
3317,1031864,PUSKESMAS KRAGAN II,kraganii@gmail.com,081236082375
3317,1031865,PUSKESMAS SLUKE,sluke@gmail.com,081275485919
3317,1031866,PUSKESMAS LASEM,lasem@gmail.com,081262276896
3318,1031867,PUSKESMAS SUKOLILO I,sukoliloi@gmail.com,081262702744
3318,1031868,PUSKESMAS SUKOLILO II,sukoliloii@gmail.com,081248643002
3318,1031869,PUSKESMAS KAYEN,kayen@gmail.com,081297106873
3318,1031870,PUSKESMAS TAMBAKROMO,tambakromo@gmail.com,081253028977
3318,1031871,PUSKESMAS WINONG I,winongi@gmail.com,081223833858
3318,1031872,PUSKESMAS WINONG II,winongii@gmail.com,081295806166
3318,1031873,PUSKESMAS PUCAKWANGI I,pucakwangii@gmail.com,081228643814
3318,1031874,PUSKESMAS PUCAKWANGI II,pucakwangiii@gmail.com,081230906203
3318,1031875,PUSKESMAS JAKEN,jaken@gmail.com,081244671775
3318,1031876,PUSKESMAS BATANGAN,batangan@gmail.com,081232405460
3318,1031877,PUSKESMAS JUWANA,juwana@gmail.com,081282604667
3318,1031878,PUSKESMAS JAKENAN,jakenan@gmail.com,081234289239
3318,1031879,PUSKESMAS PATI I,patii@gmail.com,081274645121
3318,1031880,PUSKESMAS PATI II,patiii@gmail.com,081248688440
3318,1031881,PUSKESMAS GABUS I,gabusi@gmail.com,081225646412
3318,1031882,PUSKESMAS GABUS II,gabusii@gmail.com,081283993310
3318,1031883,PUSKESMAS MARGOREJO,margorejo@gmail.com,081268906488
3318,1031884,PUSKESMAS GEMBONG,gembong@gmail.com,081286092957
3318,1031885,PUSKESMAS TLOGOWUNGU,tlogowungu@gmail.com,081227359007
3318,1031886,PUSKESMAS WEDARIJAKSA II,wedarijaksaii@gmail.com,081259527884
3318,1031887,PUSKESMAS WEDARIJAKSA I,wedarijaksai@gmail.com,081208933666
3318,1031888,PUSKESMAS TRANGKIL,trangkil@gmail.com,081249524376
3318,1031889,PUSKESMAS MARGOYOSO I,margoyosoi@gmail.com,081276518747
3318,1031890,PUSKESMAS MARGOYOSO II,margoyosoii@gmail.com,081239512973
3318,1031891,PUSKESMAS GUNUNGWUNGKAL,gunungwungkal@gmail.com,081247960854
3318,1031892,PUSKESMAS CLUWAK,cluwak@gmail.com,081255502519
3318,1031893,PUSKESMAS TAYU I,tayui@gmail.com,081263494810
3318,1031894,PUSKESMAS TAYU II,tayuii@gmail.com,081230161297
3318,1031895,PUSKESMAS DUKUHSETI,dukuhseti@gmail.com,081275584654
3319,1031896,PUSKESMAS KALIWUNGU,kaliwungu@gmail.com,081247529333
3319,1031897,PUSKESMAS SIDOREKSO,sidorekso@gmail.com,081259873046
3319,1031898,PUSKESMAS WERGU WETAN,werguwetan@gmail.com,081243448987
3319,1031899,PUSKESMAS PURWOSARI,purwosari@gmail.com,081266557330
3319,1031900,PUSKESMAS RENDENG,rendeng@gmail.com,081205280452
3319,1031901,PUSKESMAS JATI,jati@gmail.com,081257262856
3319,1031902,PUSKESMAS NGEMBAL KULON,ngembalkulon@gmail.com,081285907595
3319,1031903,PUSKESMAS UNDAAN,undaan@gmail.com,081287546295
3319,1031904,PUSKESMAS NGEMPLAK,ngemplak@gmail.com,081210103067
3319,1031905,PUSKESMAS MEJOBO,mejobo@gmail.com,081269494000
3319,1031906,PUSKESMAS JEPANG,jepang@gmail.com,081225032955
3319,1031907,PUSKESMAS JEKULO,jekulo@gmail.com,081208037944
3319,1031908,PUSKESMAS TANJUNGREJO,tanjungrejo@gmail.com,081280434319
3319,1031909,PUSKESMAS BAE,bae@gmail.com,081295811927
3319,1031910,PUSKESMAS DERSALAM,dersalam@gmail.com,081297464768
3319,1031911,PUSKESMAS GRIBIG,gribig@gmail.com,081279147284
3319,1031912,PUSKESMAS GONDOSARI,gondosari@gmail.com,081214958762
3319,1031913,PUSKESMAS DAWE,dawe@gmail.com,081240956406
3319,1031914,PUSKESMAS REJOSARI,rejosari@gmail.com,081283602075
3320,1031915,PUSKESMAS KEDUNG I,kedungi@gmail.com,081241201926
3320,1031916,PUSKESMAS DONOROJO,donorojo@gmail.com,081289205619
3320,1031917,PUSKESMAS KEDUNG II,kedungii@gmail.com,081265733274
3320,1031918,PUSKESMAS PECANGAAN,pecangaan@gmail.com,081233117132
3320,1031919,PUSKESMAS KALINYAMATAN,kalinyamatan@gmail.com,081219246426
3320,1031920,PUSKESMAS WELAHAN I,welahani@gmail.com,081229906842
3320,1031921,PUSKESMAS WELAHAN II,welahanii@gmail.com,081224612662
3320,1031922,PUSKESMAS MAYONG I,mayongi@gmail.com,081250279200
3320,1031923,PUSKESMAS MAYONG II,mayongii@gmail.com,081293035624
3320,1031924,PUSKESMAS NALUMSARI I,nalumsarii@gmail.com,081231559255
3320,1031925,PUSKESMAS BATEALIT,batealit@gmail.com,081262084079
3320,1031926,PUSKESMAS TAHUNAN,tahunan@gmail.com,081286480411
3320,1031927,PUSKESMAS JEPARA,jepara@gmail.com,081235516981
3320,1031928,PUSKESMAS MLONGGO,mlonggo@gmail.com,081271657942
3320,1031929,PUSKESMAS PAKIS AJI,pakisaji@gmail.com,081228995252
3320,1031930,PUSKESMAS BANGSRI I,bangsrii@gmail.com,081211783985
3320,1031931,PUSKESMAS BANGSRI II,bangsriii@gmail.com,081232605003
3320,1031932,PUSKESMAS KEMBANG,kembang@gmail.com,081259051792
3320,1031933,PUSKESMAS KELING I,kelingi@gmail.com,081258340932
3320,1031934,PUSKESMAS KELING II,kelingii@gmail.com,081212881556
3320,1031935,PUSKESMAS KARIMUNJAWA,karimunjawa@gmail.com,081207413361
3321,1031936,PUSKESMAS MRANGGEN 1,mranggen1@gmail.com,081247870261
3321,1031937,PUSKESMAS MRANGGEN 2,mranggen2@gmail.com,081201110940
3321,1031938,PUSKESMAS MRANGGEN 3,mranggen3@gmail.com,081287900354
3321,1031939,PUSKESMAS KARANGAWEN I,karangaweni@gmail.com,081223263187
3321,1031940,PUSKESMAS KARANGAWEN II,karangawenii@gmail.com,081209231982
3321,1031941,PUSKESMAS GUNTUR I,gunturi@gmail.com,081254893169
3321,1031942,PUSKESMAS GUNTUR II,gunturii@gmail.com,081298805289
3321,1031943,PUSKESMAS SAYUNG I,sayungi@gmail.com,081272924453
3321,1031944,PUSKESMAS SAYUNG II,sayungii@gmail.com,081213506991
3321,1031945,PUSKESMAS KARANG TENGAH,karangtengah@gmail.com,081277993431
3321,1031946,PUSKESMAS BONANG I,bonangi@gmail.com,081285907297
3321,1031947,PUSKESMAS BONANG II,bonangii@gmail.com,081257917387
3321,1031948,PUSKESMAS DEMAK I,demaki@gmail.com,081295648350
3321,1031949,PUSKESMAS DEMAK II,demakii@gmail.com,081238836936
3321,1031950,PUSKESMAS DEMAK III,demakiii@gmail.com,081221775794
3321,1031951,PUSKESMAS WONOSALAM 1,wonosalam1@gmail.com,081224107771
3321,1031952,PUSKESMAS WONOSALAM 2,wonosalam2@gmail.com,081234555653
3321,1031953,PUSKESMAS DEMPET,dempet@gmail.com,081217651075
3321,1031954,PUSKESMAS KEBONAGUNG,kebonagung@gmail.com,081205304353
3321,1031955,PUSKESMAS GAJAH 1,gajah1@gmail.com,081247838693
3321,1031956,PUSKESMAS GAJAH 2,gajah2@gmail.com,081290745486
3321,1031957,PUSKESMAS KARANGANYAR I,karanganyari@gmail.com,081243122288
3321,1031958,PUSKESMAS KARANGANYAR II,karanganyarii@gmail.com,081252279874
3321,1031959,PUSKESMAS MIJEN I,mijeni@gmail.com,081243488133
3321,1031960,PUSKESMAS MIJEN II,mijenii@gmail.com,081261731685
3321,1031961,PUSKESMAS WEDUNG II,wedungii@gmail.com,081200728077
3321,1031962,PUSKESMAS WEDUNG I,wedungi@gmail.com,081244790554
3322,1031963,PUSKESMAS GETASAN,getasan@gmail.com,081290945767
3322,1031964,PUSKESMAS JETAK,jetak@gmail.com,081229389499
3322,1031965,PUSKESMAS TENGARAN,tengaran@gmail.com,081243281694
3322,1031966,PUSKESMAS SUSUKAN,susukan@gmail.com,081289359977
3322,1031967,PUSKESMAS KALIWUNGU,kaliwungu@gmail.com,081251255732
3322,1031968,PUSKESMAS SURUH,suruh@gmail.com,081239553335
3322,1031969,PUSKESMAS DADAPAYAM,dadapayam@gmail.com,081242983821
3322,1031970,PUSKESMAS PABELAN,pabelan@gmail.com,081283292332
3322,1031971,PUSKESMAS SEMOWO,semowo@gmail.com,081250689305
3322,1031972,PUSKESMAS TUNTANG,tuntang@gmail.com,081269145759
3322,1031973,PUSKESMAS GEDANGAN,gedangan@gmail.com,081262264147
3322,1031974,PUSKESMAS BANYUBIRU,banyubiru@gmail.com,081280366184
3322,1031975,PUSKESMAS JAMBU,jambu@gmail.com,081297483587
3322,1031976,PUSKESMAS SUMOWONO,sumowono@gmail.com,081290566749
3322,1031977,PUSKESMAS AMBARAWA,ambarawa@gmail.com,081225970723
3322,1031978,PUSKESMAS DUREN,duren@gmail.com,081281251470
3322,1031979,PUSKESMAS JIMBARAN,jimbaran@gmail.com,081283009269
3322,1031980,PUSKESMAS BAWEN,bawen@gmail.com,081252034797
3322,1031981,PUSKESMAS BRINGIN,bringin@gmail.com,081268131409
3322,1031982,PUSKESMAS BANCAK,bancak@gmail.com,081213206562
3322,1031983,PUSKESMAS PRINGAPUS,pringapus@gmail.com,081210072431
3322,1031984,PUSKESMAS BERGAS,bergas@gmail.com,081214868893
3322,1031985,PUSKESMAS LEREP,lerep@gmail.com,081273783288
3322,1031986,PUSKESMAS UNGARAN,ungaran@gmail.com,081248128082
3322,1031987,PUSKESMAS KALONGAN,kalongan@gmail.com,081277791324
3322,1031988,PUSKESMAS LEYANGAN,leyangan@gmail.com,081259779235
3323,1031989,PUSKESMAS PARAKAN,parakan@gmail.com,081269114435
3323,1031990,PUSKESMAS TRAJI,traji@gmail.com,081231902627
3323,1031991,PUSKESMAS KLEDUNG,kledung@gmail.com,081272461569
3323,1031992,PUSKESMAS BANSARI,bansari@gmail.com,081257235988
3323,1031993,PUSKESMAS BULU,bulu@gmail.com,081218113584
3323,1031994,PUSKESMAS TEMANGGUNG,temanggung@gmail.com,081225449186
3323,1031995,PUSKESMAS DHARMARINI,dharmarini@gmail.com,081267611052
3323,1031996,PUSKESMAS TLOGOMULYO,tlogomulyo@gmail.com,081274072307
3323,1031997,PUSKESMAS TEMBARAK,tembarak@gmail.com,081234684470
3323,1031998,PUSKESMAS SELOPAMPANG,selopampang@gmail.com,081243927208
3323,1031999,PUSKESMAS KRANGGAN,kranggan@gmail.com,081284550287
3323,1032000,PUSKESMAS PARE,pare@gmail.com,081246701011
3323,1032001,PUSKESMAS PRINGSURAT,pringsurat@gmail.com,081247818877
3323,1032002,PUSKESMAS KALORAN,kaloran@gmail.com,081228808897
3323,1032003,PUSKESMAS TEPUSEN,tepusen@gmail.com,081206417084
3323,1032004,PUSKESMAS KANDANGAN,kandangan@gmail.com,081235424369
3323,1032005,PUSKESMAS KEDU,kedu@gmail.com,081215134146
3323,1032006,PUSKESMAS NGADIREJO,ngadirejo@gmail.com,081224630961
3323,1032007,PUSKESMAS JUMO,jumo@gmail.com,081291269989
3323,1032008,PUSKESMAS GEMAWANG,gemawang@gmail.com,081222636482
3323,1032009,PUSKESMAS CANDIROTO,candiroto@gmail.com,081211882245
3323,1032010,PUSKESMAS BEJEN,bejen@gmail.com,081298737620
3323,1032011,PUSKESMAS TRETEP,tretep@gmail.com,081211983436
3323,1032012,PUSKESMAS WONOBOYO,wonoboyo@gmail.com,081246811320
3324,1032013,PUSKESMAS PLANTUNGAN,plantungan@gmail.com,081268563402
3324,1032014,PUSKESMAS SUKOREJO I,sukorejoi@gmail.com,081211045071
3324,1032015,PUSKESMAS SUKOREJO II,sukorejoii@gmail.com,081272440730
3324,1032016,PUSKESMAS PAGERUYUNG,pageruyung@gmail.com,081255475420
3324,1032017,PUSKESMAS PATEAN,patean@gmail.com,081296399490
3324,1032018,PUSKESMAS SINGOROJO I,singorojoi@gmail.com,081258367877
3324,1032019,PUSKESMAS SINGOROJO II,singorojoii@gmail.com,081250837727
3324,1032020,PUSKESMAS LIMBANGAN,limbangan@gmail.com,081233101044
3324,1032021,PUSKESMAS BOJA I,bojai@gmail.com,081293306502
3324,1032022,PUSKESMAS BOJA II,bojaii@gmail.com,081280954187
3324,1032023,PUSKESMAS KALIWUNGU,kaliwungu@gmail.com,081247712950
3324,1032024,PUSKESMAS KALIWUNGU SELATAN,kaliwunguselatan@gmail.com,081233048414
3324,1032025,PUSKESMAS BRANGSONG II,brangsongii@gmail.com,081242183658
3324,1032026,PUSKESMAS BRANGSONG I,brangsongi@gmail.com,081232512281
3324,1032027,PUSKESMAS PEGANDON,pegandon@gmail.com,081265325027
3324,1032028,PUSKESMAS NGAMPEL,ngampel@gmail.com,081210690866
3324,1032029,PUSKESMAS GEMUH I,gemuhi@gmail.com,081233070424
3324,1032030,PUSKESMAS GEMUH II,gemuhii@gmail.com,081225049604
3324,1032031,PUSKESMAS RINGINARUM,ringinarum@gmail.com,081279131978
3324,1032032,PUSKESMAS WELERI I,welerii@gmail.com,081204607113
3324,1032033,PUSKESMAS WELERI II,weleriii@gmail.com,081209757587
3324,1032034,PUSKESMAS ROWOSARI II,rowosariii@gmail.com,081292541889
3324,1032035,PUSKESMAS ROWOSARI I,rowosarii@gmail.com,081238302911
3324,1032036,PUSKESMAS KANGKUNG I,kangkungi@gmail.com,081278578572
3324,1032037,PUSKESMAS KANGKUNG II,kangkungii@gmail.com,081293582671
3324,1032038,PUSKESMAS CEPIRING,cepiring@gmail.com,081261872202
3324,1032039,PUSKESMAS PATEBON I,pateboni@gmail.com,081207701340
3324,1032040,PUSKESMAS PATEBON II,patebonii@gmail.com,081254638292
3324,1032041,PUSKESMAS KENDAL I,kendali@gmail.com,081222003373
3324,1032042,PUSKESMAS KENDAL II,kendalii@gmail.com,081281150749
3325,1032043,PUSKESMAS WONOTUNGGAL,wonotunggal@gmail.com,081279384102
3325,1032044,PUSKESMAS BANDAR 1,bandar1@gmail.com,081277910832
3325,1032045,PUSKESMAS BANDAR 2,bandar2@gmail.com,081218935549
3325,1032046,PUSKESMAS BLADO 1,blado1@gmail.com,081257687213
3325,1032047,PUSKESMAS BLADO 2,blado2@gmail.com,081227934064
3325,1032048,PUSKESMAS REBAN,reban@gmail.com,081206796493
3325,1032049,PUSKESMAS BAWANG,bawang@gmail.com,081258022791
3325,1032050,PUSKESMAS TERSONO,tersono@gmail.com,081263842947
3325,1032051,PUSKESMAS GRINGSING 1,gringsing1@gmail.com,081277426572
3325,1032052,PUSKESMAS GRINGSING 2,gringsing2@gmail.com,081283477209
3325,1032053,PUSKESMAS LIMPUNG,limpung@gmail.com,081298880256
3325,1032054,PUSKESMAS BANYUPUTIH,banyuputih@gmail.com,081223420775
3325,1032055,PUSKESMAS SUBAH,subah@gmail.com,081256296658
3325,1032056,PUSKESMAS PECALUNGAN,pecalungan@gmail.com,081248655316
3325,1032057,PUSKESMAS TULIS,tulis@gmail.com,081261142510
3325,1032058,PUSKESMAS KANDEMAN,kandeman@gmail.com,081208721295
3325,1032059,PUSKESMAS BATANG 1,batang1@gmail.com,081290717120
3325,1032060,PUSKESMAS BATANG 2,batang2@gmail.com,081264505248
3325,1032061,PUSKESMAS BATANG 3,batang3@gmail.com,081253547955
3325,1032062,PUSKESMAS BATANG 4,batang4@gmail.com,081201010514
3325,1032063,PUSKESMAS WARUNG ASEM,warungasem@gmail.com,081288410714
3326,1032064,PUSKESMAS KANDANGSERANG,kandangserang@gmail.com,081218703588
3326,1032065,PUSKESMAS PANINGGARAN,paninggaran@gmail.com,081281288533
3326,1032066,PUSKESMAS LEBAKBARANG,lebakbarang@gmail.com,081265852314
3326,1032067,PUSKESMAS PETUNGKRIYONO,petungkriyono@gmail.com,081206218963
3326,1032068,PUSKESMAS TALUN,talun@gmail.com,081291854604
3326,1032069,PUSKESMAS DORO I,doroi@gmail.com,081212610128
3326,1032070,PUSKESMAS DORO II,doroii@gmail.com,081261050670
3326,1032071,PUSKESMAS KARANGANYAR,karanganyar@gmail.com,081259760846
3326,1032072,PUSKESMAS KAJEN I,kajeni@gmail.com,081241186283
3326,1032073,PUSKESMAS KAJEN II,kajenii@gmail.com,081272671998
3326,1032074,PUSKESMAS KESESI I,kesesii@gmail.com,081278586324
3326,1032075,PUSKESMAS KESESI II,kesesiii@gmail.com,081290388796
3326,1032076,PUSKESMAS SRAGI I,sragii@gmail.com,081285672190
3326,1032077,PUSKESMAS SRAGI II,sragiii@gmail.com,081222100842
3326,1032078,PUSKESMAS SIWALAN,siwalan@gmail.com,081251747309
3326,1032079,PUSKESMAS BOJONG I,bojongi@gmail.com,081258496819
3326,1032080,PUSKESMAS BOJONG II,bojongii@gmail.com,081227492241
3326,1032081,PUSKESMAS WONOPRINGGO,wonopringgo@gmail.com,081247714201
3326,1032082,PUSKESMAS KEDUNG WUNI I,kedungwunii@gmail.com,081233199814
3326,1032083,PUSKESMAS KEDUNGWUNI II,kedungwuniii@gmail.com,081275456279
3326,1032084,PUSKESMAS KARANGDADAP,karangdadap@gmail.com,081258616586
3326,1032085,PUSKESMAS BUARAN,buaran@gmail.com,081269478609
3326,1032086,PUSKESMAS TIRTO I,tirtoi@gmail.com,081278851199
3326,1032087,PUSKESMAS TIRTO II,tirtoii@gmail.com,081226676547
3326,1032088,PUSKESMAS WIRADESA,wiradesa@gmail.com,081278880543
3326,1032089,PUSKESMAS WONOKERTO I,wonokertoi@gmail.com,081209183336
3327,1032090,PUSKESMAS BANYUMUDAL,banyumudal@gmail.com,081226704389
3327,1032091,PUSKESMAS WARUNGPRING,warungpring@gmail.com,081253464551
3327,1032092,PUSKESMAS PULOSARI,pulosari@gmail.com,081255064184
3327,1032093,PUSKESMAS BELIK,belik@gmail.com,081247349189
3327,1032094,PUSKESMAS WATUKUMPUL,watukumpul@gmail.com,081294634221
3327,1032095,PUSKESMAS KEBANDARAN,kebandaran@gmail.com,081247710999
3327,1032096,PUSKESMAS BANTARBOLANG,bantarbolang@gmail.com,081251426618
3327,1032097,PUSKESMAS RANDUDONGKAL,randudongkal@gmail.com,081221417233
3327,1032098,PUSKESMAS KALIMAS,kalimas@gmail.com,081249696698
3327,1032099,PUSKESMAS PADURAKSA,paduraksa@gmail.com,081218735158
3327,1032100,PUSKESMAS MULYOHARJO,mulyoharjo@gmail.com,081241102198
3327,1032101,PUSKESMAS KEBONDALEM,kebondalem@gmail.com,081258170842
3327,1032102,PUSKESMAS BANJARDAWA,banjardawa@gmail.com,081273471937
3327,1032103,PUSKESMAS KABUNAN,kabunan@gmail.com,081240818327
3327,1032104,PUSKESMAS JEBED,jebed@gmail.com,081229039606
3327,1032105,PUSKESMAS PETARUKAN,petarukan@gmail.com,081279718721
3327,1032106,PUSKESMAS KLAREYAN,klareyan@gmail.com,081283707010
3327,1032107,PUSKESMAS LOSARI,losari@gmail.com,081264551321
3327,1032108,PUSKESMAS PURWOHARJO,purwoharjo@gmail.com,081229928663
3327,1032109,PUSKESMAS SARWODADI,sarwodadi@gmail.com,081273957851
3327,1032110,PUSKESMAS ROWOSARI,rowosari@gmail.com,081290626906
3327,1032111,PUSKESMAS MOJO,mojo@gmail.com,081241516243
3328,1032112,PUSKESMAS MARGASARI,margasari@gmail.com,081264883878
3328,1032113,PUSKESMAS KESAMBI,kesambi@gmail.com,081247815493
3328,1032114,PUSKESMAS BUMIJAWA,bumijawa@gmail.com,081225406543
3328,1032115,PUSKESMAS BOJONG,bojong@gmail.com,081270044557
3328,1032116,PUSKESMAS DANASARI,danasari@gmail.com,081219167904
3328,1032117,PUSKESMAS BALAPULANG,balapulang@gmail.com,081231296590
3328,1032118,PUSKESMAS KALIBAKUNG,kalibakung@gmail.com,081250561773
3328,1032119,PUSKESMAS PAGERBARANG,pagerbarang@gmail.com,081208868996
3328,1032120,PUSKESMAS LEBAKSIU,lebaksiu@gmail.com,081262055862
3328,1032121,PUSKESMAS KAMBANGAN,kambangan@gmail.com,081286710715
3328,1032122,PUSKESMAS JATINEGARA,jatinegara@gmail.com,081241105937
3328,1032123,PUSKESMAS KEDUNGBANTENG,kedungbanteng@gmail.com,081205154012
3328,1032124,PUSKESMAS PANGKAH,pangkah@gmail.com,081231351945
3328,1032125,PUSKESMAS PENUSUPAN,penusupan@gmail.com,081226415530
3328,1032126,PUSKESMAS SLAWI,slawi@gmail.com,081249828926
3328,1032127,PUSKESMAS DUKUHWARU,dukuhwaru@gmail.com,081204932035
3328,1032128,PUSKESMAS PAGIYANTEN,pagiyanten@gmail.com,081260854637
3328,1032129,PUSKESMAS ADIWERNA,adiwerna@gmail.com,081249874801
3328,1032130,PUSKESMAS DUKUHTURI,dukuhturi@gmail.com,081216082098
3328,1032131,PUSKESMAS KUPU,kupu@gmail.com,081278816594
3328,1032132,PUSKESMAS TALANG,talang@gmail.com,081227128434
3328,1032133,PUSKESMAS KALADAWA,kaladawa@gmail.com,081295212187
3328,1032134,PUSKESMAS TARUB,tarub@gmail.com,081259008732
3328,1032135,PUSKESMAS KESAMIRAN,kesamiran@gmail.com,081242123003
3328,1032136,PUSKESMAS KRAMAT,kramat@gmail.com,081207558784
3328,1032137,PUSKESMAS BANGUN GALIH,bangungalih@gmail.com,081230599429
3328,1032138,PUSKESMAS SURADADI,suradadi@gmail.com,081217589114
3328,1032139,PUSKESMAS JATIBOGOR,jatibogor@gmail.com,081207094179
3328,1032140,PUSKESMAS WARUREJO,warurejo@gmail.com,081261786565
3329,1032141,PUSKESMAS SALEM,salem@gmail.com,081201240340
3329,1032142,PUSKESMAS BENTAR,bentar@gmail.com,081259476614
3329,1032143,PUSKESMAS BANTARKAWUNG,bantarkawung@gmail.com,081209013411
3329,1032144,PUSKESMAS BUARAN,buaran@gmail.com,081299624859
3329,1032145,PUSKESMAS BUMIAYU,bumiayu@gmail.com,081258781596
3329,1032146,PUSKESMAS KALIWADAS,kaliwadas@gmail.com,081282822781
3329,1032147,PUSKESMAS PAGUYANGAN,paguyangan@gmail.com,081287501931
3329,1032148,PUSKESMAS WINDUAJI,winduaji@gmail.com,081207830568
3329,1032149,PUSKESMAS SIRAMPOG,sirampog@gmail.com,081233040073
3329,1032150,PUSKESMAS TONJONG,tonjong@gmail.com,081211133516
3329,1032151,PUSKESMAS KUTAMENDALA,kutamendala@gmail.com,081224845097
3329,1032152,PUSKESMAS LARANGAN,larangan@gmail.com,081200529780
3329,1032153,PUSKESMAS SITANGGAL,sitanggal@gmail.com,081290936170
3329,1032154,PUSKESMAS KETANGGUNGAN,ketanggungan@gmail.com,081222724412
3329,1032155,PUSKESMAS CIKEUSAL KIDUL,cikeusalkidul@gmail.com,081276361811
3329,1032156,PUSKESMAS BANJARHARJO,banjarharjo@gmail.com,081285468321
3329,1032157,PUSKESMAS BANDUNGSARI,bandungsari@gmail.com,081232186940
3329,1032158,PUSKESMAS CIKAKAK,cikakak@gmail.com,081235955843
3329,1032159,PUSKESMAS LOSARI,losari@gmail.com,081235455294
3329,1032160,PUSKESMAS BOJONGSARI,bojongsari@gmail.com,081220422607
3329,1032161,PUSKESMAS KECIPIR,kecipir@gmail.com,081276447005
3329,1032162,PUSKESMAS TANJUNG,tanjung@gmail.com,081288983836
3329,1032163,PUSKESMAS KEMURANG WETAN,kemurangwetan@gmail.com,081234244464
3329,1032164,PUSKESMAS LUWUNGGEDE,luwunggede@gmail.com,081246670150
3329,1032165,PUSKESMAS KERSANA,kersana@gmail.com,081288837352
3329,1032166,PUSKESMAS KLUWUT,kluwut@gmail.com,081231973824
3329,1032167,PUSKESMAS BULAKAMBA,bulakamba@gmail.com,081237254937
3329,1032168,PUSKESMAS SIWULUH,siwuluh@gmail.com,081294301600
3329,1032169,PUSKESMAS WANASARI,wanasari@gmail.com,081220000402
3329,1032170,PUSKESMAS JAGALEMPENI,jagalempeni@gmail.com,081213502241
3329,1032171,PUSKESMAS SIDAMULYA,sidamulya@gmail.com,081294731959
3329,1032172,PUSKESMAS JATIROKEH,jatirokeh@gmail.com,081200513315
3329,1032173,PUSKESMAS JATIBARANG,jatibarang@gmail.com,081206264691
3329,1032174,PUSKESMAS KLIKIRAN,klikiran@gmail.com,081298465498
3329,1032175,PUSKESMAS BREBES,brebes@gmail.com,081201374389
3329,1032176,PUSKESMAS PEMARON,pemaron@gmail.com,081201001383
3329,1032177,PUSKESMAS KALIMATI,kalimati@gmail.com,081298972755
3329,1032178,PUSKESMAS KALIGANGSA,kaligangsa@gmail.com,081282979062
3371,1032179,PUSKESMAS MAGELANG SELATAN,magelangselatan@gmail.com,081265017827
3371,1032180,PUSKESMAS JURANGOMBO,jurangombo@gmail.com,081212791745
3371,1032181,PUSKESMAS MAGELANG TENGAH,magelangtengah@gmail.com,081257287908
3371,1032182,PUSKESMAS KERKOPAN,kerkopan@gmail.com,081212910016
3371,1032183,PUSKESMAS MAGELANG UTARA,magelangutara@gmail.com,081253706169
3372,1032184,PUSKESMAS PAJANG,pajang@gmail.com,081266203170
3372,1032185,PUSKESMAS PENUMPING,penumping@gmail.com,081294956630
3372,1032186,PUSKESMAS PURWOSARI,purwosari@gmail.com,081296250476
3372,1032187,PUSKESMAS KRATONAN,kratonan@gmail.com,081292562847
3372,1032188,PUSKESMAS JAYENGAN,jayengan@gmail.com,081256826188
3372,1032189,PUSKESMAS GAJAHAN,gajahan@gmail.com,081231148416
3372,1032190,PUSKESMAS SANGKRAH,sangkrah@gmail.com,081239579884
3372,1032191,PUSKESMAS SIBELA,sibela@gmail.com,081219029734
3372,1032192,PUSKESMAS PURWODININGRATAN,purwodiningratan@gmail.com,081248283291
3372,1032193,PUSKESMAS NGORESAN,ngoresan@gmail.com,081263360967
3372,1032194,PUSKESMAS PUCANGSAWIT,pucangsawit@gmail.com,081247396436
3372,1032195,PUSKESMAS BANYUANYAR,banyuanyar@gmail.com,081250735866
3372,1032196,PUSKESMAS MANAHAN,manahan@gmail.com,081215277098
3372,1032197,PUSKESMAS NUSUKAN,nusukan@gmail.com,081277494858
3372,1032198,PUSKESMAS GILINGAN,gilingan@gmail.com,081283380589
3372,1032199,PUSKESMAS SETABELAN,setabelan@gmail.com,081288819575
3372,1032200,PUSKESMAS GAMBIR SARI,gambirsari@gmail.com,081266159254
3373,1032201,PUSKESMAS CEBONGAN,cebongan@gmail.com,081204818677
3373,1032202,PUSKESMAS TEGALREJO,tegalrejo@gmail.com,081206056197
3373,1032203,PUSKESMAS SIDOREJO KIDUL,sidorejokidul@gmail.com,081259155312
3373,1032204,PUSKESMAS MANGUNSARI,mangunsari@gmail.com,081227424606
3373,1032205,PUSKESMAS KALICACING,kalicacing@gmail.com,081228285109
3373,1032206,PUSKESMAS SIDOREJO LOR,sidorejolor@gmail.com,081257167349
3374,1032207,PUSKESMAS MIJEN,mijen@gmail.com,081235605349
3374,1032208,PUSKESMAS KARANG MALANG,karangmalang@gmail.com,081220969364
3374,1032209,PUSKESMAS GUNUNGPATI,gunungpati@gmail.com,081269562469
3374,1032210,PUSKESMAS SEKARAN,sekaran@gmail.com,081221842197
3374,1032211,PUSKESMAS SRONDOL,srondol@gmail.com,081287028048
3374,1032212,PUSKESMAS NGESREP,ngesrep@gmail.com,081288914712
3374,1032213,PUSKESMAS PADANGSARI,padangsari@gmail.com,081289280470
3374,1032214,PUSKESMAS PUNDAKPAYUNG,pundakpayung@gmail.com,081200889905
3374,1032215,PUSKESMAS PEGANDAN,pegandan@gmail.com,081250874077
3374,1032216,PUSKESMAS PANDANARAN,pandanaran@gmail.com,081254160798
