kode_kab,kode_instansi,unit_kerja,email,telp
3374,3322072,RS IBU DAN ANAK PLAMONGAN INDAH,ibudananakplamonganindah@gmail.com,081292127973
3322,3322073,RS UMUM KUSUMA UNGARAN,umumkusumaungaran@gmail.com,081240192430
3323,3323013,RS UMUM DAERAH DJOJONEGORO TEMANGGUNG,umumdaerahdjojonegorotema@gmail.com,081213735851
3323,3323024,RS UMUM NGESTI WALUYO,umumngestiwaluyo@gmail.com,081273396270
3323,3323046,RS UMUM GUNUNG SAWO KAB. TEMANGGUNG,umumgunungsawokabtemanggu@gmail.com,081271243459
3323,3323050,RS UMUM PKU MUHAMMADIYAH TEMANGGUNG,umumpkumuhammadiyahtemang@gmail.com,081211264135
3324,3324014,RS UMUM DAERAH  DR. H. SOEWONDO KENDAL,umumdaerahdrhsoewondokend@gmail.com,081248372732
3324,3324036,RS UMUM ISLAM KENDAL,umumislamkendal@gmail.com,081280972585
3324,3324037,RS UMUM MUHAMMADIYAH DARUL ISTIQOMAH,umummuhammadiyahdarulisti@gmail.com,081254060381
3324,3324038,RS UMUM BAITUL HIKMAH,umumbaitulhikmah@gmail.com,081233773923
3324,3324040,RS UMUM CHARLIE HOSPITAL,umumcharliehospital@gmail.com,081254275880
3324,3324051S,RS DARURAT COVID KAB. KENDAL,daruratcovidkabkendal@gmail.com,081280219606
3324,3324052,RS PKU AISYIYAH KENDAL,pkuaisyiyahkendal@gmail.com,081217967757
3325,3325015,RS UMUM DAERAH KAB. BATANG,umumdaerahkabbatang@gmail.com,081296740984
3375,3325026,RS UMUM BHAKTI WALUYO,umumbhaktiwaluyo@gmail.com,081262982371
3325,3325037,RS UMUM QIM,umumqim@gmail.com,081260781277
3325,3325039,RS UMUM DAERAH LIMPUNG,umumdaerahlimpung@gmail.com,081216729457
3326,3326011,RS UMUM DAERAH KRATON KAB. PEKALONGAN,umumdaerahkratonkabpekalo@gmail.com,081227249152
3326,3326016,RS UMUM ISLAM PKU MUHAMMADIYAH PEKAJANGAN,umumislampkumuhammadiyahp@gmail.com,081293764645
3326,3326038,RS UMUM DAERAH KAJEN KAB. PEKALONGAN,umumdaerahkajenkabpekalon@gmail.com,081242022519
3375,3326049,RS UMUM DAERAH BENDAN KOTA PEKALONGAN,umumdaerahbendankotapekal@gmail.com,081242284224
3326,3326051,RS IBU DAN ANAK AISYIYAH PEKAJANGAN PEKALONGAN,ibudananakaisyiyahpekajan@gmail.com,081225225351
3327,3327010,RS UMUM DAERAH DR. M. ASHARI PEMALANG,umumdaerahdrmasharipemala@gmail.com,081292114768
3327,3327021,RS UMUM SANTA MARIA PEMALANG,umumsantamariapemalang@gmail.com,081275008325
3327,3327032,RS UMUM ISLAM MOGA,umumislammoga@gmail.com,081296392392
3327,3327043,RS UMUM ISLAM AL-IKHLAS,umumislamalikhlas@gmail.com,081201505533
3327,3327044,RS UMUM SIAGA MEDIKA PEMALANG,umumsiagamedikapemalang@gmail.com,081220527652
3327,3327045,RS UMUM PRIMA MEDIKA,umumprimamedika@gmail.com,081218744840
3327,3327046,RS IBU DAN ANAK SITI AMINAH PEMALANG,ibudananaksitiaminahpemal@gmail.com,081225646966
3327,3327047,RS UMUM MUHAMMADIYAH MARDHATILLAH,umummuhammadiyahmardhatil@gmail.com,081223115484
3327,3327048,RS HARAPAN SEHAT PEMALANG,harapansehatpemalang@gmail.com,081247251061
3327,3327049,RS UMUM COMAL BARU,umumcomalbaru@gmail.com,081223465010
3328,3328011,RS UMUM DAERAH DR. SOESELO SLAWI KABUPATEN TEGAL,umumdaerahdrsoeseloslawik@gmail.com,081283387642
3328,3328035,RS UMUM DAERAH SURADADI,umumdaerahsuradadi@gmail.com,081281861408
3376,3328042,RS UMUM MITRA KELUARGA TEGAL,umummitrakeluargategal@gmail.com,081284702529
3328,3328055,RSU ISLAM PKU MUHAMMADIYAH,islampkumuhammadiyah@gmail.com,081271656312
3328,3328078,RS UMUM ADELLA,umumadella@gmail.com,081221547157
3328,3328079,RS IBU DAN ANAK PALA RAYA,ibudananakpalaraya@gmail.com,081284452282
3328,3328081,RS HARAPAN SEHAT SLAWI,harapansehatslawi@gmail.com,081235966963
3328,3328082,RS HAWARI ESSA,hawariessa@gmail.com,081297923345
3329,3329012,RS UMUM DAERAH BREBES,umumdaerahbrebes@gmail.com,081232381603
3329,3329045,RS UMUM SITI ASIYAH,umumsitiasiyah@gmail.com,081257701628
3329,3329056,RS UMUM MUHAMMADIYAH SITI AMINAH,umummuhammadiyahsitiamina@gmail.com,081204837569
3329,3329067,RS UMUM DEDY JAYA,umumdedyjaya@gmail.com,081232310988
3329,3329078,RS UMUM BHAKTI ASIH,umumbhaktiasih@gmail.com,081211766221
3329,3329101,RS UMUM DERA AS-SYIFA,umumderaassyifa@gmail.com,081237358796
3329,3329102,RS UMUM DAERAH BUMIAYU,umumdaerahbumiayu@gmail.com,081292557742
3329,3329103,RS UMUM ISLAMI MUTIARA BUNDA,umumislamimutiarabunda@gmail.com,081259970488
3329,3329105,RS IBU DAN ANAK PERMATA INSANI,ibudananakpermatainsani@gmail.com,081236731844
3329,3329108,RS UMUM ALAM MEDICA,umumalammedica@gmail.com,081236999101
3329,3329109,RS UMUM AMANAH MAHMUDAH,umumamanahmahmudah@gmail.com,081208089663
3329,3329112,RS HARAPAN SEHAT JATIBARANG,harapansehatjatibarang@gmail.com,081298963786
3329,3329113,RS HARAPAN SEHAT BUMIAYU,harapansehatbumiayu@gmail.com,081209670716
3329,3329114,RS UMUM BHAKTI ASIH JATIBARANG,umumbhaktiasihjatibarang@gmail.com,081222736691
3371,3371014,RS UMUM DAERAH TIDAR,umumdaerahtidar@gmail.com,081250570656
3371,3371025,RS UMUM TK. II DR. SOEDJONO,umumtkiidrsoedjono@gmail.com,081223383974
3371,3371040,RS JIWA PROF. DR. SOEROJO,jiwaprofdrsoerojo@gmail.com,081253329855
3371,3371084,RS UMUM LESTARI RAHARJA,umumlestariraharja@gmail.com,081279930206
3371,3371105,RS IBU DAN ANAK GLADIOOL,ibudananakgladiool@gmail.com,081240277746
3371,3371131,RS UMUM HARAPAN,umumharapan@gmail.com,081242273428
3371,3371142,RS UMUM ISLAM MAGELANG,umumislammagelang@gmail.com,081282996907
3371,3371144,RS UMUM DAERAH BUDI RAHAYU,umumdaerahbudirahayu@gmail.com,081216339219
3372,3372015,RS UMUM DAERAH DR. MOEWARDI SURAKARTA,umumdaerahdrmoewardisurak@gmail.com,081282139575
3372,3372026,RS UMUM DR. OEN,umumdroen@gmail.com,081220974682
3372,3372030,RS UMUM TK IV SLAMET RIYADI SURAKARTA,umumtkivslametriyadisurak@gmail.com,081291716603
3372,3372041,RS UMUM BRAYAT MINULYA,umumbrayatminulya@gmail.com,081271921460
3372,3372052,RS JIWA DAERAH SURAKARTA,jiwadaerahsurakarta@gmail.com,081269332195
3311,3372063,RS ORTHOPEDI PROF. DR. R. SOEHARSO,orthopediprofdrrsoeharso@gmail.com,081204565190
3372,3372074,RS UMUM PANTI WALUYO,umumpantiwaluyo@gmail.com,081274945089
3372,3372096,RS UMUM PKU MUHAMMADIYAH SURAKARTA,umumpkumuhammadiyahsuraka@gmail.com,081250899094
3372,3372132,RS UMUM ISLAM KUSTATI,umumislamkustati@gmail.com,081276113247
3372,3372165,RS UMUM KASIH IBU,umumkasihibu@gmail.com,081248169152
3372,3372191,RS UMUM TRIHARSI,umumtriharsi@gmail.com,081293945253
3372,3372201,RS UMUM PUSAT SURAKARTA,umumpusatsurakarta@gmail.com,081222289240
3372,3372234,RS UMUM DAERAH IBU FATMAWATI SOEKARNO,umumdaerahibufatmawatisoe@gmail.com,081231347451
3372,3372235,RS KHUSUS MATA SOLO,khususmatasolo@gmail.com,081229924306
3372,3372236,RS UMUM HERMINA SOLO,umumherminasolo@gmail.com,081280054123
3372,3372238,RS PKU MUHAMMADIYAH SAMPANGAN SURAKARTA,pkumuhammadiyahsampangans@gmail.com,081282113499
3372,3372239,RS GIGI DAN MULUT SOELASTRI,gigidanmulutsoelastri@gmail.com,081224704238
3372,3372240,RS UMUM DAERAH BUNG KARNO KOTA SURAKARTA,umumdaerahbungkarnokotasu@gmail.com,081288484163
3372,3372241,RS JIH SOLO,jihsolo@gmail.com,081267192679
3372,3372242,RS ONKOLOGI SOLO,onkologisolo@gmail.com,081253295837
3373,3373016,RS UMUM DAERAH SALATIGA,umumdaerahsalatiga@gmail.com,081270606906
3373,3373020,RS UMUM TK. IV 04.07.03 DR. ASMIR,umumtkiv040703drasmir@gmail.com,081281965342
3373,3373042,RS PARU DR. ARIO WIRAWAN,parudrariowirawan@gmail.com,081259762419
3373,3373090,RS UMUM PURI ASIH,umumpuriasih@gmail.com,081201245981
3373,3373091,RS UMUM SEJAHTERA BHAKTI,umumsejahterabhakti@gmail.com,081224114018
3373,3373092,RS IBU DAN ANAK HERMINA MUTIARA BUNDA,ibudananakherminamutiarab@gmail.com,081261407337
3374,3374010,RS UMUM PUSAT DR. KARIADI,umumpusatdrkariadi@gmail.com,081226417328
3374,3374021,RS UMUM ST. ELISABETH SEMARANG,umumstelisabethsemarang@gmail.com,081280281678
3374,3374032,RS UMUM WILLIAM BOOTH,umumwilliambooth@gmail.com,081201205978
3374,3374043,RS UMUM TELOGOREJO SEMARANG,umumtelogorejosemarang@gmail.com,081208364602
3374,3374054,RS UMUM PERMATA MEDIKA,umumpermatamedika@gmail.com,081251985825
3374,3374065,RS UMUM TK.III BHAKTI WIRA TAMTAMA SMG,umumtkiiibhaktiwiratamtam@gmail.com,081249264246
3374,3374076,RS UMUM SULTAN AGUNG SEMARANG,umumsultanagungsemarang@gmail.com,081251933967
3374,3374080,RS UMUM ROEMANI MUHAMMADIYAH,umumroemanimuhammadiyah@gmail.com,081208048866
3374,3374091,RS UMUM BHAYANGKARA SEMARANG,umumbhayangkarasemarang@gmail.com,081208123826
3374,3374112,RS UMUM PANTI WILASA CITARUM,umumpantiwilasacitarum@gmail.com,081294834068
3374,3374123,RS JIWA DAERAH  DR. AMINO GONDOHUTOMO,jiwadaerahdraminogondohut@gmail.com,081220639286
3374,3374134,RS UMUM DAERAH TUGUREJO SEMARANG,umumdaerahtugurejosemaran@gmail.com,081290299170
3374,3374145,RS UMUM HERMINA PANDANARAN,umumherminapandanaran@gmail.com,081249547314
3374,3374203,RS UMUM BHAYANGKARA AKPOL SEMARANG,umumbhayangkaraakpolsemar@gmail.com,081258840592
3374,3374240,RS PANTI WILASA,pantiwilasa@gmail.com,081230999299
3374,3374273,RS IBU DAN ANAK ANUGERAH,ibudananakanugerah@gmail.com,081259273403
3374,3374284,RS IBU DAN ANAK BUNDA SEMARANG,ibudananakbundasemarang@gmail.com,081242802821
3374,3374316,RS IBU DAN ANAK GUNUNG SAWO,ibudananakgunungsawo@gmail.com,081275102087
3374,3374331,RS UMUM BANYUMANIK,umumbanyumanik@gmail.com,081235303801
3374,3374342,RS UMUM DAERAH KRMT WONGSONEGORO,umumdaerahkrmtwongsonegor@gmail.com,081245276348
3374,3374353,RS IBU DAN ANAK KUSUMA PRADJA,ibudananakkusumapradja@gmail.com,081213429212
3374,3374365,RS UMUM HERMINA BANYUMANIK SEMARANG,umumherminabanyumaniksema@gmail.com,081293252201
3374,3374366,RS KHUSU BEDAH COLUMBIA ASIA SEMARANG,khusubedahcolumbiaasiasem@gmail.com,081204252586
3374,3374367,RS UMUM NASIONAL DIPONEGORO,umumnasionaldiponegoro@gmail.com,081292877271
3374,3374369,RS IBU DAN ANAK ANANDA PASAR ACE,ibudananakanandapasarace@gmail.com,081267370493
3374,3374371,SILOAM HOSPITALS SEMARANG,siloamhospitalssemarang@gmail.com,081216636860
3374,3374372,RS ISLAM GIGI DAN MULUT SULTAN AGUNG,islamgigidanmulutsultanag@gmail.com,081264602768
3374,3374373,RS GIGI DAN MULUT UNIMUS,gigidanmulutunimus@gmail.com,081298962872
3374,3374374,RS UMUM BANYUMANIK 2,umumbanyumanik2@gmail.com,081235709303
3374,3374375,RS MATA JEC-CANDI SEMARANG,matajeccandisemarang@gmail.com,081264436711
3374,3374387,RS PRIMAYA KOTA SEMARANG,primayakotasemarang@gmail.com,081274385552
3375,3375022,RS UMUM BUDI RAHAYU,umumbudirahayu@gmail.com,081291136860
3375,3375033,RS UMUM SITI KHODIJAH,umumsitikhodijah@gmail.com,081236878044
3375,3375071,RS UMUM KAROMAH HOLISTIC,umumkaromahholistic@gmail.com,081249017595
3375,3375072,RS UMUM ANUGERAH PEKALONGAN,umumanugerahpekalongan@gmail.com,081224737396
3375,3375073,RS UMUM H. A. ZAKY DJUNAID,umumhazakydjunaid@gmail.com,081224965604
3375,3375074,RS UMUM  ARO,umumaro@gmail.com,081265802276
3375,3375075,RS UMUM HERMINA PEKALONGAN,umumherminapekalongan@gmail.com,081279527054
3376,3376012,RS UMUM DAERAH KARDINAH,umumdaerahkardinah@gmail.com,081294811831
3328,3376023,RS UMUM  MITRA SIAGA,umummitrasiaga@gmail.com,081233981577
3328,3376034,RS UMUM TK. IV TEGAL,umumtkivtegal@gmail.com,081261622386
3376,3376082,RS UMUM ISLAM HARAPAN ANDA,umumislamharapananda@gmail.com,081225071645
3376,3376093,RS IBU DAN ANAK KASIH IBU TEGAL,ibudananakkasihibutegal@gmail.com,081263097832
3401,3401015,RS UMUM DAERAH WATES,umumdaerahwates@gmail.com,081285087823
3401,3401026,RS UMUM ST. YUSUP BORO,umumstyusupboro@gmail.com,081226840905
3401,3401037,RS UMUM RIZKI AMALIA MEDIKA,umumrizkiamaliamedika@gmail.com,081235018327
3401,3401048,RS UMUM KHARISMA PARAMEDIKA,umumkharismaparamedika@gmail.com,081244491692
3401,3401050,RS UMUM PKU MUHAMMADIYAH NANGGULAN,umumpkumuhammadiyahnanggu@gmail.com,081296868448
3401,3401051,RS UMUM RIZKI AMALIA,umumrizkiamalia@gmail.com,081219253569
3401,3401052,RS UMUM DAERAH NYI AGENG SERANG,umumdaerahnyiagengserang@gmail.com,081232981584
3401,3401053,RS UMUM PURA RAHARJA MEDIKA,umumpuraraharjamedika@gmail.com,081279154638
3401,3401058,RS UMUM QUEEN LATIFA,umumqueenlatifa@gmail.com,081200142713
3402,3402016,RS UMUM DAERAH PANEMBAHAN SENOPATI,umumdaerahpanembahansenop@gmail.com,081213089079
3402,3402020,RS UMUM SANTA ELISABETH,umumsantaelisabeth@gmail.com,081232652723
3402,3402031,RSU PKU MUHAMMADIYAH BANTUL,pkumuhammadiyahbantul@gmail.com,081233782364
3402,3402042,RS IBU ANAK UMMI KHASANAH,ibuanakummikhasanah@gmail.com,081211309295
3402,3402053,RS UMUM NUR HIDAYAH,umumnurhidayah@gmail.com,081265733401
3402,3402064,RS UMUM RACHMA HUSADA,umumrachmahusada@gmail.com,081225624464
3402,3402075,RS UMUM PERMATA HUSADA,umumpermatahusada@gmail.com,081239926775
3402,3402076,RS KHUSUS BEDAH RING ROAD SELATAN,khususbedahringroadselata@gmail.com,081277325978
3402,3402077,RS UMUM GRIYA MAHARDIKA YOGYAKARTA,umumgriyamahardikayogyaka@gmail.com,081260213023
3402,3402080,RS KHUSUS IBU DAN ANAK KAHYANGAN,khususibudananakkahyangan@gmail.com,081246160083
3402,3402081,RS BEDAH ADELIA,bedahadelia@gmail.com,081271605624
3402,3402082,RS KHUSUS IBU DAN ANAK ADINDA,khususibudananakadinda@gmail.com,081269403157
3402,3402084,RS UNIVERSITAS ISLAM INDONESIA,universitasislamindonesia@gmail.com,081235946771
3402,3402085S,RS LAPANGAN KHUSUS COVID-19 KAB. BANTUL,lapangankhususcovid19kabb@gmail.com,081201221286
3402,3402086,RS RAJAWALI CITRA,rajawalicitra@gmail.com,081230014981
3402,3402097,RS UMUM DAERAH SARAS ADYATMA,umumdaerahsarasadyatma@gmail.com,081243836218
3403,3403010,RS UMUM DAERAH WONOSARI,umumdaerahwonosari@gmail.com,081228977468
3403,3403021,RS UMUM NUR ROHMAH,umumnurrohmah@gmail.com,081258739056
3403,3403022,RS UMUM PELITA HUSADA,umumpelitahusada@gmail.com,081262991386
3403,3403023,RS UMUM PANTI RAHAYU,umumpantirahayu@gmail.com,081208785489
3403,3403024,RS UMUM PKU MUHAMMADIYAH WONOSARI,umumpkumuhammadiyahwonosa@gmail.com,081231333103
3403,3403025,RS BETHESDA WONOSARI,bethesdawonosari@gmail.com,081263922175
3403,3403026,RS IBU DAN ANAK ALLAUDYA,ibudananakallaudya@gmail.com,081285727365
3403,3403027,RS UMUM DAERAH SAPTOSARI,umumdaerahsaptosari@gmail.com,081295491331
3404,3404011,RS UMUM DAERAH SLEMAN,umumdaerahsleman@gmail.com,081296461937
3404,3404015,RSUP DR. SARDJITO,rsupdrsardjito@gmail.com,081282380556
3404,3404022,RS JIWA GRHASIA,jiwagrhasia@gmail.com,081223625450
3404,3404033,CHARITAS HOSPITAL KLEPU,charitashospitalklepu@gmail.com,081239345285
3404,3404045,RS UMUM QUEEN LATIFA,umumqueenlatifa@gmail.com,081285153275
3404,3404056,RS JIH,jih@gmail.com,081246005973
3404,3404070,RS KHUSUS BEDAH AN-NUR,khususbedahannur@gmail.com,081246970420
3404,3404081,RS UMUM CONDONG CATUR,umumcondongcatur@gmail.com,081207930169
3404,3404092,RS UMUM PURI HUSADA YOGYAKARTA,umumpurihusadayogyakarta@gmail.com,081271644695
3404,3404102,RS UMUM PANTI RINI,umumpantirini@gmail.com,081270939134
3404,3404124,RS UMUM PANTI NUGROHO,umumpantinugroho@gmail.com,081202607313
3404,3404146,RS ISLAM YAYASAN PDHI,islamyayasanpdhi@gmail.com,081291402332
3404,3404157,RS UMUM SAKINA IDAMAN,umumsakinaidaman@gmail.com,081200778960
3404,3404168,RS UMUM DAERAH PRAMBANAN,umumdaerahprambanan@gmail.com,081229476111
3404,3404179,RS UMUM MITRA PARAMEDIKA,umummitraparamedika@gmail.com,081229665978
3404,3404180,RS IBU ANAK ARVITA BUNDA,ibuanakarvitabunda@gmail.com,081204120347
3404,3404181,RS AT-TUROST AL-ISLAMY,atturostalislamy@gmail.com,081249916717
3404,3404182,RS UMUM GRAMEDIKA 10,umumgramedika10@gmail.com,081223770514
3404,3404183,RS UMUM PKU MUHAMMADIYAH GAMPING,umumpkumuhammadiyahgampin@gmail.com,081284341497
3404,3404184,RS UMUM BHAYANGKARA POLDA DIY,umumbhayangkarapoldadiy@gmail.com,081264068924
3404,3404185,RS KHUSUS BEDAH SINDUADI,khususbedahsinduadi@gmail.com,081266220697
3404,3404187,RS KHUSUS IBU ANAK SADEWA,khususibuanaksadewa@gmail.com,081222158764
3404,3404189,RS UGM,ugm@gmail.com,081213752977
3404,3404190,RS UMUM MITRA SEHAT,umummitrasehat@gmail.com,081230203709
3404,3404191,RS UNIVERSITAS AHMAD DAHLAN,universitasahmaddahlan@gmail.com,081265230176
3404,3404193,RS UMUM HERMINA YOGYA,umumherminayogya@gmail.com,081297695919
3404,3404196,RS UMUM BUNGA BANGSA MEDIKA,umumbungabangsamedika@gmail.com,081256545689
3404,3404197S,RS DARURAT KHUSUS COVID (RSDKC) KAB.SLEMAN,daruratkhususcovidrsdkcka@gmail.com,081221528711
3404,3404208S,RS KHUSUS COVID GADJAH MADA,khususcovidgadjahmada@gmail.com,081272077199
3471,3471026,RS ISLAM HIDAYATULLAH YOGYAKARTA,islamhidayatullahyogyakar@gmail.com,081255165541
3471,3471030,RS TK. III 04.06.03 DR. SOETARTO,tkiii040603drsoetarto@gmail.com,081227644152
3471,3471041,RS PKU MUHAMMADIYAH YOGYAKARTA,pkumuhammadiyahyogyakarta@gmail.com,081299132748
3471,3471052,RS UMUM PANTI RAPIH,umumpantirapih@gmail.com,081205381710
3471,3471063,RS BETHESDA YOGYAKARTA,bethesdayogyakarta@gmail.com,081280959962
3402,3471074,RSPAU DR.  SUHARDI HARJOLUKITO,rspaudrsuhardiharjolukito@gmail.com,081274887178
3471,3471085,RS KHUSUS JIWA PURI NIRMALA,khususjiwapurinirmala@gmail.com,081214176348
3471,3471096,RS  MATA DR. YAP,matadryap@gmail.com,081254050350
3471,3471107,RS KHUSUS IBU DAN ANAK  PKU MUHAMMADIYAH KOTAGEDE,khususibudananakpkumuhamm@gmail.com,081225203825
3402,3471121,RS PARU RESPIRA,parurespira@gmail.com,081256393801
3471,3471234,RS UMUM DAERAH KOTA YOGYAKARTA,umumdaerahkotayogyakarta@gmail.com,081238036458
3471,3471256,RS KHUSUS IBU DAN ANAK BHAKTI IBU,khususibudananakbhaktiibu@gmail.com,081254437824
3471,3471282,RS LUDIRA HUSADA TAMA,ludirahusadatama@gmail.com,081268709489
3471,3471325,RS KHUSUS IBU DAN ANAK PERMATA BUNDA,khususibudananakpermatabu@gmail.com,081238954441
3471,3471336,RS BETHESDA LEMPUYANGWANGI,bethesdalempuyangwangi@gmail.com,081215118997
3404,3471362,RS GIGI DAN MULUT UGM PROF. SOEDOMO,gigidanmulutugmprofsoedom@gmail.com,081292757567
3471,3471373,RS HAPPY LAND MEDICAL CENTRE,happylandmedicalcentre@gmail.com,081254631434
3471,3471374,RS KHUSUS GIGI DAN MULUT UNIVERSITAS MUHAMMADIYAH,khususgigidanmulutunivers@gmail.com,081266498283
3471,3471377,RS PRATAMA KOTA YOGYAKARTA,pratamakotayogyakarta@gmail.com,081213616620
3471,3471379,RS KHUSUS IBU DAN ANAK RACHMI,khususibudananakrachmi@gmail.com,081225268379
3471,3471380,RS SILOAM YOGYAKARTA,siloamyogyakarta@gmail.com,081271991562
3471,3471381,RS AMC MUHAMMADIYAH,amcmuhammadiyah@gmail.com,081273693172
3501,3501016,RS UMUM DAERAH  DR. DARSONO,umumdaerahdrdarsono@gmail.com,081288046704
3501,3501017,RSU AGUNG MULIA,agungmulia@gmail.com,081220136996
3501,3501019,RS UMUM MEDICAL MANDIRI PACITAN,umummedicalmandiripacitan@gmail.com,081214298979
3502,3502010,RS UMUM DAERAH DR. HARJONO S. KABUPATEN PONOROGO,umumdaerahdrharjonoskabup@gmail.com,081279120565
3502,3502112,RS UMUM AISYIYAH PONOROGO,umumaisyiyahponorogo@gmail.com,081278607850
3502,3502123,RS UMUM DARMAYU PONOROGO,umumdarmayuponorogo@gmail.com,081277110199
3502,3502134,RS UMUM MUHAMMADIYAH PONOROGO,umummuhammadiyahponorogo@gmail.com,081282219085
3502,3502145,RS GRIYA WALUYA,griyawaluya@gmail.com,081274006702
3502,3502146,RS UMUM MUSLIMAT PONOROGO,umummuslimatponorogo@gmail.com,081263409734
3502,3502157,RS YASYFIN DARUSSALAM GONTOR,yasyfindarussalamgontor@gmail.com,081247076379
3503,3503011,RS UMUM DAERAH DR. SOEDOMO TRENGGALEK,umumdaerahdrsoedomotrengg@gmail.com,081260309086
3503,3503022,RS UMUM BUDI ASIH TRENGGALEK,umumbudiasihtrenggalek@gmail.com,081207652758
3503,3503045,RS IBU DAN ANAK HST,ibudananakhst@gmail.com,081202489712
3503,3503046S,RS DARURAT PANGGUL,daruratpanggul@gmail.com,081212107434
3503,3503047S,RS DARURAT PANDEAN,daruratpandean@gmail.com,081200833329
3503,3503048S,RS DARURAT KAMPAK,daruratkampak@gmail.com,081284518793
3503,3503049S,RS DARURAT BARUHARJO,daruratbaruharjo@gmail.com,081282810545
3503,3503061S,RS DARURAT COVID-19 SLAWE,daruratcovid19slawe@gmail.com,081285825550
3504,3504012,RS UMUM DAERAH DR. ISKAK TULUNGAGUNG,umumdaerahdriskaktulungag@gmail.com,081237671809
3504,3504045,RS UMUM ISLAM ORPEHA,umumislamorpeha@gmail.com,081206290177
3504,3504056,RS UMUM ERA MEDIKA,umumeramedika@gmail.com,081277260482
3504,3504057,RS IBU DAN ANAK FAUZIAH,ibudananakfauziah@gmail.com,081297684405
3504,3504068,RS UMUM BHAYANGKARA TULUNGAGUNG,umumbhayangkaratulungagun@gmail.com,081211306430
3504,3504069,RS UMUM SATITI PRIMA HUSADA,umumsatitiprimahusada@gmail.com,081269128154
3504,3504070,RS UMUM ISLAM  MADINAH,umumislammadinah@gmail.com,081295419378
3504,3504071,RS UMUM MUHAMMADIYAH BANDUNG,umummuhammadiyahbandung@gmail.com,081255493000
3504,3504073,RS PUTRA WASPADA TULUNGAGUNG,putrawaspadatulungagung@gmail.com,081214790196
3504,3504074,RS IBU DAN ANAK AMANDA,ibudananakamanda@gmail.com,081264179084
3504,3504078,RS IBU DAN ANAK TRISNA MEDIKA,ibudananaktrisnamedika@gmail.com,081227573203
3504,3504081,RS UMUM PRIMA MEDIKA,umumprimamedika@gmail.com,081239411108
3504,3504082S,RS DARURAT COVID-19 RUSUNAWA JEPUN BLOK II,daruratcovid19rusunawajep@gmail.com,081299036618
3504,3504083S,RS DARURAT COVID-19 NGUNUT,daruratcovid19ngunut@gmail.com,081259762363
3504,3504084S,RS DARURAT COVID-19 BANGUNJAYA,daruratcovid19bangunjaya@gmail.com,081200281156
3504,3504085S,RS DARURAT COVID-19 SENDANG,daruratcovid19sendang@gmail.com,081257313239
3504,3504086S,RS DARURAT COVID-19 GONDANG,daruratcovid19gondang@gmail.com,081205500703
3504,3504087,RSUD CAMPURDARAT,campurdarat@gmail.com,081201044648
3504,3504088S,RS DARURAT COVID-19 KALIDAWIR,daruratcovid19kalidawir@gmail.com,081263333151
3504,3504090S,RS DARURAT COVID-19 PAGERWOJO,daruratcovid19pagerwojo@gmail.com,081235121604
3504,3504091S,RS DARURAT COVID-19 BEJI,daruratcovid19beji@gmail.com,081260585462
3504,3504092S,RS DARURAT COVID-19 KAUMAN,daruratcovid19kauman@gmail.com,081268356570
3504,3504093S,RS DARURAT COVID-19 BANJAREJO,daruratcovid19banjarejo@gmail.com,081246445006
3504,3504094S,RS DARURAT COVID-19 BESUKI,daruratcovid19besuki@gmail.com,081228050086
3504,3504095S,RS DARURAT COVID-19 KARANGREJO,daruratcovid19karangrejo@gmail.com,081204475223
3504,3504096S,RS DARURAT COVID-19 REJOTANGAN,daruratcovid19rejotangan@gmail.com,081236959040
3504,3504097S,RS DARURAT COVID-19 NGANTRU,daruratcovid19ngantru@gmail.com,081248180233
3504,3504098S,RS DARURAT COVID-19 BANDUNG,daruratcovid19bandung@gmail.com,081275979602
3504,3504099S,RS DARURAT COVID-19 TANGGUNGGUNUNG,daruratcovid19tanggunggun@gmail.com,081215562531
3504,3504100S,RS DARURAT COVID-19 PUCANGLABAN,daruratcovid19pucanglaban@gmail.com,081252611649
3505,3505013,RS UMUM DAERAH NGUDI WALUYO WLINGI,umumdaerahngudiwaluyowlin@gmail.com,081245394613
3505,3505024,RS UMUM  AULIA BLITAR,umumauliablitar@gmail.com,081263816675
3505,3505035,RS UMUM ANANDA,umumananda@gmail.com,081227570424
3505,3505041,RS UMUM AL-ITTIHAD,umumalittihad@gmail.com,081204684411
3505,3505043,RS UMUM MEDIKA UTAMA,umummedikautama@gmail.com,081271483047
3505,3505044,RS UMUM WAVA HUSADA KESAMBEN,umumwavahusadakesamben@gmail.com,081278949673
3505,3505045,RS UMUM DAERAH SRENGAT KAB. BLITAR,umumdaerahsrengatkabblita@gmail.com,081216070800
3505,3505054,RS UMUM AN-NISAA,umumannisaa@gmail.com,081244886730
3506,3506014,RS UMUM DAERAH KABUPATEN KEDIRI,umumdaerahkabupatenkediri@gmail.com,081286034992
3506,3506025,RS TOELONGREDJO,toelongredjo@gmail.com,081258863360
3506,3506036,RS UMUM AMELIA,umumamelia@gmail.com,081232250243
3506,3506047,RS UMUM MUHAMMADIYAH SURYA MELATI,umummuhammadiyahsuryamela@gmail.com,081256435081
3506,3506058,RS UMUM ARGA HUSADA,umumargahusada@gmail.com,081262168220
3506,3506059,RS UMUM MUHAMMADIYAH SITI KHODIJAH,umummuhammadiyahsitikhodi@gmail.com,081235652753
